CustomerID,first_purchase,last_purchase,num_orders,total_revenue,recency_days,lifespan_days,is_churned,churn_status,value_tier,recency_bucket
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,4,44,False,Active,High Value,0-30 days
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,3722.82,21,346,False,Active,VIP,0-30 days
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,154,0,False,Hibernating,Medium Value,121-180 days
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,623.51,106,105,False,Hibernating,Medium Value,91-120 days
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,2,0,False,Active,Medium Value,0-30 days
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,334,0,True,Churned,Low Value,181-365 days
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,330,0,True,Churned,High Value,181-365 days
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,2209.85,148,147,False,Hibernating,VIP,121-180 days
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,10,284,False,Active,Medium Value,0-30 days
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,4051.17,16,216,False,Active,VIP,0-30 days
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,10,67,False,Active,High Value,0-30 days
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,18,0,False,Active,High Value,0-30 days
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,29,0,False,Active,Low Value,0-30 days
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,10,0,False,Active,Low Value,0-30 days
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,3849.78,0,372,False,Active,VIP,
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,4881.88,7,314,False,Active,VIP,0-30 days
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,324,0,True,Churned,Low Value,181-365 days
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,57,0,False,At Risk,Medium Value,31-60 days
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,3807.15,11,343,False,Active,VIP,0-30 days
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,150,105,False,Hibernating,VIP,121-180 days
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,2996.05,9,222,False,Active,VIP,0-30 days
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.89999999999998,329,0,True,Churned,Low Value,181-365 days
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,610.52,4,321,False,Active,Medium Value,0-30 days
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,38,169,False,At Risk,VIP,31-60 days
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,1331.39,24,286,False,Active,High Value,0-30 days
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,17628.46,41,311,False,At Risk,VIP,31-60 days
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,58,225,False,At Risk,High Value,31-60 days
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,862.81,0,112,False,Active,High Value,
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,13787.54,14,353,False,Active,VIP,0-30 days
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,12288.22,3,367,False,Active,VIP,0-30 days
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,8476.57,3,361,False,Active,VIP,0-30 days
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,7,205,False,Active,VIP,0-30 days
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,27,65,False,Active,VIP,0-30 days
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,371,0,True,Churned,Low Value,365+ days
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.8099999999995,113,0,False,Hibernating,VIP,91-120 days
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,25,101,False,Active,High Value,0-30 days
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,205,0,True,Churned,Medium Value,181-365 days
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,1035.8,27,329,False,Active,High Value,0-30 days
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,855.91,126,192,False,Hibernating,High Value,121-180 days
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,869.67,69,112,False,At Risk,High Value,61-90 days
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,582.1,6,203,False,Active,Medium Value,0-30 days
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,28,140,False,Active,High Value,0-30 days
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,7,207,False,Active,VIP,0-30 days
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,797.71,79,162,False,At Risk,High Value,61-90 days
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,19,0,False,Active,Low Value,0-30 days
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,70,0,False,At Risk,Low Value,61-90 days
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,6,162,False,Active,VIP,0-30 days
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,6868.29,14,341,False,Active,VIP,0-30 days
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,291,0,True,Churned,Medium Value,181-365 days
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,2712.91,29,338,False,Active,VIP,0-30 days
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,9736.52,14,351,False,Active,VIP,0-30 days
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,96,104,False,Hibernating,High Value,91-120 days
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,4396.13,28,342,False,Active,VIP,0-30 days
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,0,0,False,Active,High Value,
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4708.86,8,285,False,Active,VIP,0-30 days
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,353.86,105,0,False,Hibernating,Medium Value,91-120 days
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,3,129,False,Active,High Value,0-30 days
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1030.98,150,94,False,Hibernating,High Value,121-180 days
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,70,0,False,At Risk,Low Value,61-90 days
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,4,59,False,Active,Medium Value,0-30 days
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,5781.73,2,366,False,Active,VIP,0-30 days
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,2656.13,31,323,False,At Risk,VIP,31-60 days
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,84,65,False,At Risk,High Value,61-90 days
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,3,61,False,Active,High Value,0-30 days
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1031.41,4,327,False,Active,High Value,0-30 days
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,370,0,True,Churned,Medium Value,365+ days
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,2609.1,27,329,False,Active,VIP,0-30 days
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,3980.7,10,309,False,Active,VIP,0-30 days
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,836.33,70,261,False,At Risk,High Value,61-90 days
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,113,0,False,Hibernating,Medium Value,91-120 days
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,18895.91,23,341,False,Active,VIP,0-30 days
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,179,0,False,Hibernating,Low Value,121-180 days
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,233,0,True,Churned,Medium Value,181-365 days
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,352,0,True,Churned,Low Value,181-365 days
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,314,21,True,Churned,High Value,181-365 days
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,332,0,True,Churned,Low Value,181-365 days
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,371,0,True,Churned,Low Value,365+ days
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,77,20,False,At Risk,High Value,61-90 days
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,63,0,False,At Risk,Medium Value,61-90 days
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,546.43,133,0,False,Hibernating,Medium Value,121-180 days
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,51,266,False,At Risk,VIP,31-60 days
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,1,366,False,Active,VIP,0-30 days
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33719.73,0,372,False,Active,VIP,
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,3,209,False,Active,VIP,0-30 days
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,128,0,False,Hibernating,Low Value,121-180 days
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,80,0,False,At Risk,VIP,61-90 days
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,22,339,False,Active,VIP,0-30 days
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,235,72,True,Churned,VIP,181-365 days
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.95,280,85,True,Churned,VIP,181-365 days
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,86,0,False,At Risk,Low Value,61-90 days
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7857.1,15,195,False,Active,VIP,0-30 days
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,116,159,False,Hibernating,VIP,91-120 days
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,51,223,False,At Risk,High Value,31-60 days
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,7,17,False,Active,VIP,0-30 days
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,137,230,False,Hibernating,Medium Value,121-180 days
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,316,0,True,Churned,VIP,181-365 days
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,3,362,False,Active,VIP,0-30 days
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,238,0,True,Churned,High Value,181-365 days
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,210,0,True,Churned,High Value,181-365 days
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,59,0,False,At Risk,High Value,31-60 days
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,16,294,False,Active,High Value,0-30 days
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,19,292,False,Active,High Value,0-30 days
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,37,333,False,At Risk,VIP,31-60 days
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,63,221,False,At Risk,High Value,61-90 days
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,4,352,False,Active,VIP,0-30 days
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,1,73,False,Active,VIP,0-30 days
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,574.42,8,6,False,Active,Medium Value,0-30 days
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,363,0,True,Churned,Medium Value,181-365 days
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,463.66,9,182,False,Active,Medium Value,0-30 days
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,64,0,False,At Risk,Low Value,61-90 days
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,191,0,True,Churned,Medium Value,181-365 days
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,373,0,True,Churned,Low Value,365+ days
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.53999999999996,256,0,True,Churned,Medium Value,181-365 days
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,545.48,334,36,True,Churned,Medium Value,181-365 days
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,52,45,False,At Risk,High Value,31-60 days
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,18,0,False,Active,Medium Value,0-30 days
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,365,0,True,Churned,Low Value,181-365 days
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,6977.04,9,160,False,Active,VIP,0-30 days
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,186,0,True,Churned,Medium Value,181-365 days
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,483.65000000000003,36,331,False,At Risk,Medium Value,31-60 days
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,177,0,False,Hibernating,Medium Value,121-180 days
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,514.85,260,23,True,Churned,Medium Value,181-365 days
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,44,0,False,At Risk,Low Value,31-60 days
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,101,0,False,Hibernating,Low Value,91-120 days
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,147,50,False,Hibernating,High Value,121-180 days
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,95,80,False,Hibernating,Medium Value,91-120 days
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,280,0,True,Churned,Low Value,181-365 days
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,261,0,True,Churned,High Value,181-365 days
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,942.34,2,323,False,Active,High Value,0-30 days
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,213,0,True,Churned,Low Value,181-365 days
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,70,16,False,At Risk,High Value,61-90 days
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,74,221,False,At Risk,VIP,61-90 days
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,59,0,False,At Risk,Medium Value,31-60 days
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1474.72,2,362,False,Active,High Value,0-30 days
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15000000000003,5,38,False,Active,Medium Value,0-30 days
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,2,127,False,Active,High Value,0-30 days
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,293.0,336,23,True,Churned,Low Value,181-365 days
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,37,134,False,At Risk,VIP,31-60 days
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,261,0,True,Churned,Low Value,181-365 days
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03,31,65,False,At Risk,Medium Value,31-60 days
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,144,0,False,Hibernating,Medium Value,121-180 days
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,282,0,True,Churned,Medium Value,181-365 days
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,2612.86,58,252,False,At Risk,VIP,31-60 days
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,172,0,False,Hibernating,Low Value,121-180 days
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,683.13,33,340,False,At Risk,High Value,31-60 days
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,5591.42,2,364,False,Active,VIP,0-30 days
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,2726.77,143,82,False,Hibernating,VIP,121-180 days
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,4022.35,4,367,False,Active,VIP,0-30 days
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1118.99,69,238,False,At Risk,High Value,61-90 days
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,1702.26,65,198,False,At Risk,VIP,61-90 days
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,325.96000000000004,28,101,False,Active,Medium Value,0-30 days
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,354.09,266,22,True,Churned,Medium Value,181-365 days
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,871.54,21,0,False,Active,High Value,0-30 days
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1050.8899999999999,30,237,False,Active,High Value,0-30 days
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,135.18,96,0,False,Hibernating,Low Value,91-120 days
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,294,0,True,Churned,Medium Value,181-365 days
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,1957.1000000000001,134,181,False,Hibernating,VIP,121-180 days
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1324.5,78,239,False,At Risk,High Value,61-90 days
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,372,0,True,Churned,Low Value,365+ days
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,2179.93,7,55,False,Active,VIP,0-30 days
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1106.4,210,91,True,Churned,High Value,181-365 days
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,51,0,False,At Risk,Medium Value,31-60 days
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,137,0,False,Hibernating,Low Value,121-180 days
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1568.23,25,97,False,Active,High Value,0-30 days
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,282,0,True,Churned,Medium Value,181-365 days
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4036.82,25,333,False,Active,VIP,0-30 days
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.0600000000002,185,187,True,Churned,High Value,181-365 days
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,2,380.64,83,123,False,At Risk,Medium Value,61-90 days
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,326,38,True,Churned,Medium Value,181-365 days
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,281,0,True,Churned,Medium Value,181-365 days
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.2300000000001,142,219,False,Hibernating,Medium Value,121-180 days
12876,2011-05-27 13:34:00,2011-10-13 12:26:00,2,2218.02,57,138,False,At Risk,VIP,31-60 days
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1535.77,3,354,False,Active,High Value,0-30 days
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,235,29,True,Churned,High Value,181-365 days
12879,2011-09-09 12:11:00,2011-10-26 12:24:00,3,573.22,44,47,False,At Risk,Medium Value,31-60 days
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,275,0,True,Churned,Low Value,181-365 days
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2,1463.04,8,24,False,Active,High Value,0-30 days
12883,2011-09-11 15:18:00,2011-11-15 09:32:00,4,703.47,24,64,False,Active,High Value,0-30 days
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,87,0,False,At Risk,Medium Value,61-90 days
12885,2011-08-08 11:45:00,2011-10-07 13:40:00,3,1175.22,62,60,False,At Risk,High Value,61-90 days
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1378.4,67,151,False,At Risk,High Value,61-90 days
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,213,41,True,Churned,Medium Value,181-365 days
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,380.46999999999997,23,0,False,Active,Medium Value,0-30 days
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,185,107,True,Churned,Medium Value,181-365 days
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,188.14,30,0,False,Active,Low Value,0-30 days
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2,372.8,41,44,False,At Risk,Medium Value,31-60 days
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,204,97,True,Churned,Low Value,181-365 days
12901,2011-03-14 10:41:00,2011-12-01 10:07:00,28,17654.54,8,261,False,Active,VIP,0-30 days
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,264,0,True,Churned,Low Value,181-365 days
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2,509.58,17,154,False,Active,Medium Value,0-30 days
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,2919.81,11,66,False,Active,VIP,0-30 days
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,175,136,False,Hibernating,High Value,121-180 days
12909,2011-03-31 12:51:00,2011-10-31 12:43:00,5,2178.67,39,213,False,At Risk,VIP,31-60 days
12910,2011-04-12 10:01:00,2011-11-16 14:28:00,8,3075.04,22,218,False,Active,VIP,0-30 days
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,2,37,False,Active,VIP,0-30 days
12913,2010-12-06 16:36:00,2011-12-05 12:11:00,5,2483.63,4,363,False,Active,VIP,0-30 days
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,148,223,False,Hibernating,Medium Value,121-180 days
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,3006.15,138,181,False,Hibernating,VIP,121-180 days
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,127,0,False,Hibernating,Medium Value,121-180 days
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.19,7,161,False,Active,High Value,0-30 days
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,164.23,16,0,False,Active,Low Value,0-30 days
12921,2010-12-01 15:06:00,2011-11-30 16:22:00,37,16587.09,8,364,False,Active,VIP,0-30 days
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,160,0,False,Hibernating,Medium Value,121-180 days
12923,2011-10-06 16:20:00,2011-10-06 16:20:00,1,176.97,63,0,False,At Risk,Low Value,61-90 days
12924,2011-01-16 11:49:00,2011-09-12 13:55:00,4,933.7,87,239,False,At Risk,High Value,61-90 days
12925,2011-09-26 11:05:00,2011-12-05 11:11:00,2,694.05,4,70,False,Active,High Value,0-30 days
12928,2010-12-15 15:45:00,2011-11-04 14:24:00,5,2062.7000000000003,34,323,False,At Risk,VIP,31-60 days
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,311,0,True,Churned,Low Value,181-365 days
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,77,93,False,At Risk,Medium Value,61-90 days
12931,2010-12-17 09:45:00,2011-11-18 12:39:00,15,42055.96,21,336,False,Active,VIP,0-30 days
12933,2011-03-01 11:30:00,2011-11-15 16:38:00,3,607.53,23,259,False,Active,Medium Value,0-30 days
12935,2011-01-24 13:58:00,2011-12-07 17:25:00,7,2160.7,1,317,False,Active,VIP,0-30 days
12936,2011-09-22 13:51:00,2011-11-22 17:32:00,4,1063.9,16,61,False,Active,High Value,0-30 days
12937,2011-03-17 14:19:00,2011-11-24 15:05:00,4,1504.27,14,252,False,Active,High Value,0-30 days
12938,2011-11-14 11:21:00,2011-11-14 11:21:00,1,114.14,25,0,False,Active,Low Value,0-30 days
12939,2011-01-09 11:20:00,2011-10-06 14:33:00,8,11581.8,63,270,False,At Risk,VIP,61-90 days
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,2,913.54,54,33,False,At Risk,High Value,31-60 days
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,683.9,130,234,False,Hibernating,High Value,121-180 days
12944,2010-12-20 10:41:00,2011-11-04 11:04:00,2,604.51,35,319,False,At Risk,Medium Value,31-60 days
12945,2011-02-24 14:15:00,2011-02-24 14:15:00,1,462.95,287,0,True,Churned,Medium Value,181-365 days
